MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.prime.com/product/TNIW24,,,,,,TNIW24,Electrical,Wiring Devices,Timers,,TNIW24,TNIW24 125V 24hr Mech Timer,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),"Prime Wire & Cable, Inc.",Prime®,,TNIW24,,Electrical>Wiring Devices>Timers,"Prime Wire & Cable, Inc. Prime, Programmable Timer, TNIW24, 125 V",PROGRAMMABLE T 125V,Prime® TNIW24 Programmable Timer,"Prime® Programmable Timer, 125 V",Programmable Timer,,125 V voltage rating,,,,,,,,,,,,,,,,,,,,,,,,,Programmable Timer,Model,TNIW24,,Voltage Rating,125,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39122200,,,,,,,,,,,,,,,,Prime_TNIW24.jpg,Prime_TNIW24_1.jpg,Prime_TNIW24_2.jpg,Prime_TNIW24_3.jpg,Prime_TNIW24_4.jpg,,,,,Prime_TNIW24_Specification_Sheet.pdf,Prime_TNIW24_Installation_Instructions.pdf,,Prime_TNIW24_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.satco.com/product/65-1222,,,,,,65-1222,Uncategorized Supplies,General Industrial,Pending Review,,65-1222,65-1222 1' Led Lt Multi CCT,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,,65-1222,,Uncategorized Supplies>General Industrial>Pending Review,"Satco Products, Inc. Satco, Cct 65-1222, 65-1222",CCT 65-1222,Satco® 65-1222 Cct 65-1222,Satco® Cct 65-1222,Cct 65-1222,,,,,,,,,,,,,,,,,,,,,,,,,,,Cct 65-1222,Model,65-1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satco_65-1222.jpg,Satco_65-1222_1.jpg,Satco_65-1222_2.jpg,Satco_65-1222_3.jpg,Satco_65-1222_4.jpg,,,,,Satco_65-1222_Specification_Sheet.pdf,Satco_65-1222_Installation_Instructions.pdf,,Satco_65-1222_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.satco.com/product/65-1224,,,,,,65-1224,Electrical,Lighting Fixtures,Commercial,,65-1224,65-1224 4' Led Strip Light,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,,65-1224,,Electrical>Lighting Fixtures>Commercial Lighting,"Satco Products, Inc. Satco, Commercial / Shop Light Fixture, 65-1224",COMMERCIAL / S,Satco® 65-1224 Commercial / Shop Light Fixture,Satco® Commercial / Shop Light Fixture,Commercial / Shop Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,Commercial / Shop Light Fixture,Model,65-1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Satco_65-1224.jpg,Satco_65-1224_1.jpg,Satco_65-1224_2.jpg,Satco_65-1224_3.jpg,Satco_65-1224_4.jpg,,,,,Satco_65-1224_Specification_Sheet.pdf,Satco_65-1224_Installation_Instructions.pdf,,Satco_65-1224_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/45297BK,,,,,,45297BK,Electrical,Lighting Fixtures,Wall Sconces,,45297BK,45297BK Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,45297BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 45297BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 45297BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,45297BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_45297BK.jpg,Kichler_45297BK_1.jpg,Kichler_45297BK_2.jpg,Kichler_45297BK_3.jpg,Kichler_45297BK_4.jpg,,,,,Kichler_45297BK_Specification_Sheet.pdf,Kichler_45297BK_Installation_Instructions.pdf,,Kichler_45297BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/45573BK,,,,,,45573BK,Electrical,Lighting Fixtures,Wall Sconces,,45573BK,45573BK Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,45573BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 45573BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 45573BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,45573BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_45573BK.jpg,Kichler_45573BK_1.jpg,Kichler_45573BK_2.jpg,Kichler_45573BK_3.jpg,Kichler_45573BK_4.jpg,,,,,Kichler_45573BK_Specification_Sheet.pdf,Kichler_45573BK_Installation_Instructions.pdf,,Kichler_45573BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/37418A,,,,,,37418A,Electrical,Lighting Fixtures,Bath Vanity,,37418A,37418A Kichler Bath Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,37418A,,Electrical>Lighting Fixtures>Bath Vanity Lights,"Kichler Lighting LLC Kichler, Bath Light Fixture, 37418A",BATH LIGHT FIX 37418A,Kichler® 37418A Bath Light Fixture,"Kichler® Bath Light Fixture, 37418 A",Bath Light Fixture,,37418 A amperage rating,,,,,,,,,,,,,,,,,,,,,,,,,Bath Light Fixture,Model,37418A,,Amperage Rating,37418,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_37418A.jpg,Kichler_37418A_1.jpg,Kichler_37418A_2.jpg,Kichler_37418A_3.jpg,Kichler_37418A_4.jpg,,,,,Kichler_37418A_Specification_Sheet.pdf,Kichler_37418A_Installation_Instructions.pdf,,Kichler_37418A_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/37423A,,,,,,37423A,Electrical,Lighting Fixtures,Bath Vanity,,37423A,37423A Kichler Bath Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,37423A,,Electrical>Lighting Fixtures>Bath Vanity Lights,"Kichler Lighting LLC Kichler, Bath Light Fixture, 37423A",BATH LIGHT FIX 37423A,Kichler® 37423A Bath Light Fixture,"Kichler® Bath Light Fixture, 37423 A",Bath Light Fixture,,37423 A amperage rating,,,,,,,,,,,,,,,,,,,,,,,,,Bath Light Fixture,Model,37423A,,Amperage Rating,37423,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_37423A.jpg,Kichler_37423A_1.jpg,Kichler_37423A_2.jpg,Kichler_37423A_3.jpg,Kichler_37423A_4.jpg,,,,,Kichler_37423A_Specification_Sheet.pdf,Kichler_37423A_Installation_Instructions.pdf,,Kichler_37423A_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/45496BKCLR,,,,,,45496BKCLR,Electrical,Lighting Fixtures,Bath Vanity,,45496BKCLR,45496BKCLR Kichler Bath Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,45496BKCLR,,Electrical>Lighting Fixtures>Bath Vanity Lights,"Kichler Lighting LLC Kichler, Bath Light Fixture, 45496BKCLR",BATH LIGHT FIX,Kichler® 45496BKCLR Bath Light Fixture,Kichler® Bath Light Fixture,Bath Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,Bath Light Fixture,Model,45496BKCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_45496BKCLR.jpg,Kichler_45496BKCLR_1.jpg,Kichler_45496BKCLR_2.jpg,Kichler_45496BKCLR_3.jpg,Kichler_45496BKCLR_4.jpg,,,,,Kichler_45496BKCLR_Specification_Sheet.pdf,Kichler_45496BKCLR_Installation_Instructions.pdf,,Kichler_45496BKCLR_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/45973BK,,,,,,45973BK,Electrical,Lighting Fixtures,Wall Sconces,,45973BK,45973BK Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,45973BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 45973BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 45973BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,45973BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_45973BK.jpg,Kichler_45973BK_1.jpg,Kichler_45973BK_2.jpg,Kichler_45973BK_3.jpg,Kichler_45973BK_4.jpg,,,,,Kichler_45973BK_Specification_Sheet.pdf,Kichler_45973BK_Installation_Instructions.pdf,,Kichler_45973BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55155BK,,,,,,55155BK,Electrical,Lighting Fixtures,Wall Sconces,,55155BK,55155BK Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55155BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55155BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55155BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55155BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55155BK.jpg,Kichler_55155BK_1.jpg,Kichler_55155BK_2.jpg,Kichler_55155BK_3.jpg,Kichler_55155BK_4.jpg,,,,,Kichler_55155BK_Specification_Sheet.pdf,Kichler_55155BK_Installation_Instructions.pdf,,Kichler_55155BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55157CPZ,,,,,,55157CPZ,Electrical,Lighting Fixtures,Wall Sconces,,55157CPZ,55157CPZ Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55157CPZ,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55157CPZ, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55157CPZ Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55157CPZ,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55157CPZ.jpg,Kichler_55157CPZ_1.jpg,Kichler_55157CPZ_2.jpg,Kichler_55157CPZ_3.jpg,Kichler_55157CPZ_4.jpg,,,,,Kichler_55157CPZ_Specification_Sheet.pdf,Kichler_55157CPZ_Installation_Instructions.pdf,,Kichler_55157CPZ_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55184BK,,,,,,55184BK,Electrical,Lighting Fixtures,Wall Sconces,,55184BK,55184BK Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55184BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55184BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55184BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55184BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55184BK.jpg,Kichler_55184BK_1.jpg,Kichler_55184BK_2.jpg,Kichler_55184BK_3.jpg,Kichler_55184BK_4.jpg,,,,,Kichler_55184BK_Specification_Sheet.pdf,Kichler_55184BK_Installation_Instructions.pdf,,Kichler_55184BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55185BK,,,,,,55185BK,Electrical,Lighting Fixtures,Wall Sconces,,55185BK,55185BK Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55185BK,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55185BK, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55185BK Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55185BK,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55185BK.jpg,Kichler_55185BK_1.jpg,Kichler_55185BK_2.jpg,Kichler_55185BK_3.jpg,Kichler_55185BK_4.jpg,,,,,Kichler_55185BK_Specification_Sheet.pdf,Kichler_55185BK_Installation_Instructions.pdf,,Kichler_55185BK_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55186CH,,,,,,55186CH,Electrical,Lighting Fixtures,Wall Sconces,,55186CH,55186CH Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55186CH,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55186CH, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55186CH Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55186CH,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55186CH.jpg,Kichler_55186CH_1.jpg,Kichler_55186CH_2.jpg,Kichler_55186CH_3.jpg,Kichler_55186CH_4.jpg,,,,,Kichler_55186CH_Specification_Sheet.pdf,Kichler_55186CH_Installation_Instructions.pdf,,Kichler_55186CH_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
https://www.kichler.com/product/55210NI,,,,,,55210NI,Electrical,Lighting Fixtures,Wall Sconces,,55210NI,55210NI Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55210NI,,Electrical>Lighting Fixtures>Wall Lights,"Kichler Lighting LLC Kichler, Wall Light Fixture, 55210NI, Wall Mounting",WALL LIGHT FIX WALL,"Kichler® 55210NI Wall Light Fixture, Wall Mounting","Kichler® Wall Light Fixture, Wall Mounting","Wall Light Fixture, Wall Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light Fixture,Model,55210NI,,Mounting Type,Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,Kichler_55210NI.jpg,Kichler_55210NI_1.jpg,Kichler_55210NI_2.jpg,Kichler_55210NI_3.jpg,Kichler_55210NI_4.jpg,,,,,Kichler_55210NI_Specification_Sheet.pdf,Kichler_55210NI_Installation_Instructions.pdf,,Kichler_55210NI_Owners_Manual.pdf,,,,,,,,,,,,,,,Yes
